,group,song_lines
11274,Coldplay,"you're not protecting me while i'm trying, while i'm trying to go to work"
11275,Coldplay,why don't you shut up?
11276,Coldplay,
11277,Coldplay,"jikelele, jikelele"
11278,Coldplay,"jikelele, jikelele"
11279,Coldplay,"jikelele, jikelele"
11280,Coldplay,"jikelele, jikelele"
11281,Coldplay,"turn your magic on, to me she'd say"
11282,Coldplay,everything you want's a dream away
11283,Coldplay,"we are legends, every day"
11284,Coldplay,that's what she told him
11285,Coldplay,
11286,Coldplay,"turn your magic on, to me she'd say"
11287,Coldplay,everything you want's a dream away
11288,Coldplay,"under this pressure, under this weight"
11289,Coldplay,we are diamonds
11290,Coldplay,
11291,Coldplay,i feel my heart beating
11292,Coldplay,i feel my heart beneath my skin
11293,Coldplay,i feel my heart beating
11294,Coldplay,"oh, you make me feel"
11295,Coldplay,like i'm alive again
11296,Coldplay,alive again
11297,Coldplay,"oh, you make me feel"
11298,Coldplay,like i'm alive again
11299,Coldplay,
11300,Coldplay,"said i can't go on, not in this way"
11301,Coldplay,"i'm a dream, i die by light of day"
11302,Coldplay,gonna hold up half the sky and say
11303,Coldplay,only i own me
11304,Coldplay,
11305,Coldplay,i feel my heart beating
11306,Coldplay,i feel my heart beneath my skin
11307,Coldplay,"oh, i can feel my heart beating"
11308,Coldplay,'cause you make me feel
11309,Coldplay,like i'm alive again
11310,Coldplay,alive again
11311,Coldplay,"oh, you make me feel"
11312,Coldplay,like i'm alive again
11313,Coldplay,
11314,Coldplay,"turn your magic on, to me she'd say"
11315,Coldplay,everything you want's a dream away
11316,Coldplay,"under this pressure, under this weight"
11317,Coldplay,we are diamonds taking shape
11318,Coldplay,we are diamonds taking shape
11319,Coldplay,"(woo hoo, woo hoo)"
11320,Coldplay,
11321,Coldplay,if we've only got this life
11322,Coldplay,this adventure oh then i
11323,Coldplay,if we've only got this life
11324,Coldplay,"you'll get me through, oh"
11325,Coldplay,if we've only got this life
11326,Coldplay,"and this adventure, oh then i"
11327,Coldplay,wanna share it with you
11328,Coldplay,"with you, with you"
11329,Coldplay,"sing it, oh, say yeah!"
11330,Coldplay,
11331,Coldplay,"(woo hoo, woo hoo)"
11332,Coldplay,"(woo hoo, woo hoo)"
11333,Coldplay,"(woo hoo, woo hoo)"
11334,Coldplay,"(woo hoo, woo hoo)"
11335,Coldplay,"(woo hoo, woo hoo)"
11336,Coldplay,"(woo hoo, woo hoo)"
11337,Coldplay,"(woo hoo, woo hoo)"
11338,Coldplay,"(woo hoo, woo hoo)"
11339,Coldplay,"(woo hoo, woo hoo)"
11340,Coldplay,"(woo hoo, woo hoo)"
11341,Coldplay,"(woo hoo, woo hoo)"
11342,Coldplay,"(woo hoo, woo hoo)"
11343,Coldplay,take it from the playgrounds 
11344,Coldplay,and take it from the bums
11345,Coldplay,take it from the hospitals
11346,Coldplay,and squeeze it from the slums
11347,Coldplay,all the kids make pistols
11348,Coldplay,with their fingers and their thumbs
11349,Coldplay,"advertise a revolution, arm it when it comes"
11350,Coldplay,we're cooking up the zeros
11351,Coldplay,we've been doing all the sums
11352,Coldplay,the judgement of this court is
11353,Coldplay,we need more guns
11354,Coldplay,stop
11355,Coldplay,everything's gone so crazy
11356,Coldplay,everything tangled in blue
11357,Coldplay,everyone's gone fucking crazy
11358,Coldplay,maybe i'm crazy too
11359,Coldplay,melt down all the trumpets
11360,Coldplay,all the trombones and the drums
11361,Coldplay,who needs education?
11362,Coldplay,or a thousand spent at sums
11363,Coldplay,poor is good for business
11364,Coldplay,"cut the forest, they're so dumb"
11365,Coldplay,only save your look-alikes
11366,Coldplay,and f*ck the other ones
11367,Coldplay,it's the opinion of this board that
11368,Coldplay,we need more guns
11369,Coldplay,stop
11370,Coldplay,everything's gone so crazy
11371,Coldplay,everybody but you
11372,Coldplay,everything's gone fucking crazy
11373,Coldplay,maybe i'm crazy too
11374,Coldplay,joseph rode in on a beam of light
11375,Coldplay,stray dogs to welcome in fights
11376,Coldplay,go build the cathedrals
11377,Coldplay,the sight of the pilgrims gone nowhere
11378,Coldplay,and millions of cars
11379,Coldplay,they guise a dream in the distance
11380,Coldplay,from promises he'd leave behind
11381,Coldplay,when there was no harvest
11382,Coldplay,he missed the sky and its circus
11383,Coldplay,"and countless, the stars"
11384,Coldplay,
11385,Coldplay,in africa
11386,Coldplay,the rivers are perfectly deep and beautifully wide
11387,Coldplay,in africa
11388,Coldplay,the mothers will sing you to sleep
11389,Coldplay,"say it's alright, child, it's alright"
11390,Coldplay,
11391,Coldplay,in africa
11392,Coldplay,we dance in the water and hold each other so tight
11393,Coldplay,in africa
11394,Coldplay,the mothers will sing you to sleep
11395,Coldplay,"and say it's alright, child, it's alright"
11396,Coldplay,
11397,Coldplay,joseph rode in on a beam of light
11398,Coldplay,dreamed of his queen by his side
11399,Coldplay,there will be a beautiful sunset
11400,Coldplay,and you'll be a beautiful bride
11401,Coldplay,"what i can tell you, when i'm with you i'm walking on air"
11402,Coldplay,"watching you sleeping there, yeah"
11403,Coldplay,"and what can i get through, and for everyone everywhere?"
11404,Coldplay,"yeah, answering everything"
11405,Coldplay,"when you're riding a wave, oh won't you ride that wave to me?"
11406,Coldplay,"when you're setting yourself, oh can i be seventeen?"
11407,Coldplay,when you're riding a wave
11408,Coldplay,when you're riding a wave
11409,Coldplay,'cause when i'm hurt
11410,Coldplay,then i'll go to your church
11411,Coldplay,'cause when i'm hurt
11412,Coldplay,then i'll go to your church
11413,Coldplay,"when you're riding a wave, oh won't you ride that wave to me?"
11414,Coldplay,when you're riding a wave
11415,Coldplay,"i'll worship you in church, baby, always"
11416,Coldplay,"i'll worship you in church, all the seven days"
11417,Coldplay,i'll praise and praise
11418,Coldplay,tony was a friend of mine
11419,Coldplay,we were together all the time
11420,Coldplay,he had my back
11421,Coldplay,once he really saved my life
11422,Coldplay,"sometimes, i wanna call him"
11423,Coldplay,say hey then stay up 'til morning
11424,Coldplay,
11425,Coldplay,when i close my eyes
11426,Coldplay,when i close my eyes
11427,Coldplay,"i see you, you"
11428,Coldplay,when i close my eyes
11429,Coldplay,when i close my eyes
11430,Coldplay,"you come through, you"
11431,Coldplay,"time just deepens, sweetens"
11432,Coldplay,and mends old friends
11433,Coldplay,
11434,Coldplay,we all melt back into the picture
11435,Coldplay,"raindrops back into the water, old friends"
11436,Coldplay,hmm
11437,Coldplay,
11438,Coldplay,and there are no ends to old friends
11439,Coldplay,amen
11440,Coldplay,"cry, cry, cry, baby"
11441,Coldplay,"cry, cry, cry"
11442,Coldplay,in a book about the world
11443,Coldplay,called the luminous things
11444,Coldplay,there are trees and flowers growing
11445,Coldplay,while trees are bold as ever seen
11446,Coldplay,"when you cry, cry, cry, baby"
11447,Coldplay,"when you cry, cry, cry"
11448,Coldplay,"when you cry, cry, cry, baby"
11449,Coldplay,i'll be by your side
11450,Coldplay,don't want us to hurt each other
11451,Coldplay,or cause each other pain
11452,Coldplay,don't want to feel what they don't know
11453,Coldplay,"we're in this together, baby"
11454,Coldplay,we're as singing is to rain
11455,Coldplay,"so i never, never, ever let you go"
11456,Coldplay,"when you cry, cry, cry, baby"
11457,Coldplay,"when you cry, cry, cry"
11458,Coldplay,"when you cry, cry, cry, baby"
11459,Coldplay,i'll be by your side
11460,Coldplay,"ooh, yeah"
11461,Coldplay,"ooh, yeah"
11462,Coldplay,for your miracles outnumbered by the stars out in the sky
11463,Coldplay,"holy, holy, dove descend"
11464,Coldplay,soft and slowly
11465,Coldplay,when i'm near the end
11466,Coldplay,"holy, holy, god defend"
11467,Coldplay,"shield me, show me"
11468,Coldplay,when i need a friend
11469,Coldplay,"slowly, slowly, violence end"
11470,Coldplay,love reign o'er me
11471,Coldplay,when i need a friend
11472,Coldplay,"hombre, mire"
11473,Coldplay,"ah, propiamente"
11474,Coldplay,para toda la gente ha sido motivo de burla
11475,Coldplay,porque todo el mundo piensa que es una cosa imposible
11476,Coldplay,que es cuestión de locos
11477,Coldplay,el problema es que todo es increíble
11478,Coldplay,y la gente no lo acepta
11479,Coldplay,"daddy, are you out there?"
11480,Coldplay,"daddy, won't you come and play?"
11481,Coldplay,"daddy, do you not care?"
11482,Coldplay,is there nothing that you want to say
11483,Coldplay,i know
11484,Coldplay,you're hurting too
11485,Coldplay,"but i need, you i do"
11486,Coldplay,daddy if you're out there
11487,Coldplay,daddy all i want to say
11488,Coldplay,you're so far away
11489,Coldplay,you're so far away
11490,Coldplay,that's ok
11491,Coldplay,that's ok
11492,Coldplay,ok
11493,Coldplay,"daddy, are you out there?"
11494,Coldplay,"daddy, why'd you run away?"
11495,Coldplay,"daddy, are you ok?"
11496,Coldplay,look dad we got the same hair
11497,Coldplay,and daddy it's my birthday
11498,Coldplay,but all i want to say
11499,Coldplay,is you're so far away
11500,Coldplay,"oh, you're so far away"
11501,Coldplay,that's ok
11502,Coldplay,that's ok
11503,Coldplay,that's ok
11504,Coldplay,you're so far away
11505,Coldplay,won't you come and won't you stay?
11506,Coldplay,please stay
11507,Coldplay,please stay
11508,Coldplay,won't you come and won't you stay?
11509,Coldplay,one day
11510,Coldplay,just one day
11511,Coldplay,because each has been sent
11512,Coldplay,as a guide
11513,Coldplay,"turn your magic on, to me she'd say"
11514,Coldplay,everything you want's a dream away
11515,Coldplay,"we are legends, every day"
11516,Coldplay,that's what she told him
11517,Coldplay,
11518,Coldplay,"turn your magic on, to me she'd say"
11519,Coldplay,everything you want's a dream away
11520,Coldplay,"under this pressure, under this weight"
11521,Coldplay,we are diamonds
11522,Coldplay,
11523,Coldplay,i feel my heart beating
11524,Coldplay,i feel my heart beneath my skin
11525,Coldplay,i feel my heart beating
11526,Coldplay,"oh, you make me feel"
11527,Coldplay,like i'm alive again
11528,Coldplay,alive again
11529,Coldplay,"oh, you make me feel"
11530,Coldplay,like i'm alive again
11531,Coldplay,
11532,Coldplay,"said i can't go on, not in this way"
11533,Coldplay,"i'm a dream, i die by light of day"
11534,Coldplay,gonna hold up half the sky and say
11535,Coldplay,only i own me
11536,Coldplay,
11537,Coldplay,i feel my heart beating
11538,Coldplay,i feel my heart beneath my skin
11539,Coldplay,"oh, i can feel my heart beating"
11540,Coldplay,'cause you make me feel
11541,Coldplay,like i'm alive again
11542,Coldplay,alive again
11543,Coldplay,"oh, you make me feel"
11544,Coldplay,like i'm alive again
11545,Coldplay,
11546,Coldplay,"turn your magic on, to me she'd say"
11547,Coldplay,everything you want's a dream away
11548,Coldplay,"under this pressure, under this weight"
11549,Coldplay,we are diamonds taking shape
11550,Coldplay,we are diamonds taking shape
11551,Coldplay,"(woo hoo, woo hoo)"
11552,Coldplay,
11553,Coldplay,if we've only got this life
11554,Coldplay,this adventure oh then i
11555,Coldplay,if we've only got this life
11556,Coldplay,"you'll get me through, oh"
11557,Coldplay,if we've only got this life
11558,Coldplay,"and this adventure, oh then i"
11559,Coldplay,wanna share it with you
11560,Coldplay,"with you, with you"
11561,Coldplay,"sing it, oh, say yeah!"
11562,Coldplay,
11563,Coldplay,"(woo hoo, woo hoo)"
11564,Coldplay,"(woo hoo, woo hoo)"
11565,Coldplay,"(woo hoo, woo hoo)"
11566,Coldplay,"(woo hoo, woo hoo)"
11567,Coldplay,"(woo hoo, woo hoo)"
11568,Coldplay,"(woo hoo, woo hoo)"
11569,Coldplay,"(woo hoo, woo hoo)"
11570,Coldplay,"(woo hoo, woo hoo)"
11571,Coldplay,"(woo hoo, woo hoo)"
11572,Coldplay,"(woo hoo, woo hoo)"
11573,Coldplay,"(woo hoo, woo hoo)"
11574,Coldplay,"(woo hoo, woo hoo)"
11575,Coldplay,we see people coming
11576,Coldplay,see people go
11577,Coldplay,this particular timing is extra special
11578,Coldplay,i know you might be gone
11579,Coldplay,and the world may not know
11580,Coldplay,"still, i see you celestial"
11581,Coldplay,like a lion you ran
11582,Coldplay,"goddess, he wrote"
11583,Coldplay,"like an eagle, you circle"
11584,Coldplay,perfect of all
11585,Coldplay,so how come things move on?
11586,Coldplay,how come cars don't slow?
11587,Coldplay,when it feels like the end of the world
11588,Coldplay,when i should but i can't let you go
11589,Coldplay,"but when i'm cold, cold"
11590,Coldplay,"when i'm cold, cold"
11591,Coldplay,there's a light that you give me
11592,Coldplay,when i'm in shadows
11593,Coldplay,"there's a feeling of ever, everglow"
11594,Coldplay,we're brothers in that
11595,Coldplay,the sisters you write
11596,Coldplay,when we stroll on like that
11597,Coldplay,be friends 'til we die
11598,Coldplay,with the changing of winds
11599,Coldplay,and the way waters flow
11600,Coldplay,"life is shortest in fall, in the snow"
11601,Coldplay,"i know i'm going to miss you, i know"
11602,Coldplay,"but when i'm cold, cold"
11603,Coldplay,"yeah, all alone, the sun"
11604,Coldplay,and i know that you're with me
11605,Coldplay,"and the way you will show, when you're with me wherever i go"
11606,Coldplay,"but you give me this feeling, it's everglow"
11607,Coldplay,what i wouldn't give for this moment to hold
11608,Coldplay,"yeah, i live for this feeling, it's everglow"
11609,Coldplay,"so if you love someone, you should let them know"
11610,Coldplay,"oh, the light that you gave me will everglow"
11611,Coldplay,"been around the world, wonders to view"
11612,Coldplay,"been around the world, looking for someone like you"
11613,Coldplay,"pyramids try, babylon too"
11614,Coldplay,but the beautiful-est treasures lie in the deepest blue
11615,Coldplay,"so i'll never say die, i'm never untrue"
11616,Coldplay,i'm never so high as when i'm with you
11617,Coldplay,"and there isn't a fire, that i wouldn't walk through"
11618,Coldplay,my army of one is going to fight for you
11619,Coldplay,"been around the world, universe too"
11620,Coldplay,"i've been around flying, baby, there's nothing i wouldn't do"
11621,Coldplay,"dance with the stars, while i see the moon"
11622,Coldplay,i'll be standing there besides you
11623,Coldplay,right when the storm comes through
11624,Coldplay,"'cause i'll never say die, i'm never untrue"
11625,Coldplay,i'm never so high as when i'm with you
11626,Coldplay,"and there isn't a fire, that i wouldn't walk through"
11627,Coldplay,my army of one is going to fight for you
11628,Coldplay,"my army of one is going to fall for you, yeah"
11629,Coldplay,"'cause you're right, 'cause you're right"
11630,Coldplay,'cause you're right
11631,Coldplay,my army of one is gonna call it through
11632,Coldplay,"say my heart is my gun, army of one"
11633,Coldplay,"yeah my heart is my gun, army of one"
11634,Coldplay,"is my only weapon, army of one"
11635,Coldplay,"say my heart is my gun, army of one"
11636,Coldplay,(so i race for it)
11637,Coldplay,"stare into darkness, staring at doom"
11638,Coldplay,"my heart boom, bo-boom boom"
11639,Coldplay,"stare into darkness, admit defeat"
11640,Coldplay,coming home and i'm finding no peace
11641,Coldplay,"and i know, and i know and i know"
11642,Coldplay,i know i'm out of luck
11643,Coldplay,"and i know, and i know and i know"
11644,Coldplay,i know what you've got
11645,Coldplay,"so i put my hands up to the sky, feel alive"
11646,Coldplay,i've got a rocketship that i want to ride
11647,Coldplay,"i put my hands up to the sky, it's all right"
11648,Coldplay,"wherever you are, i'll find that treasure"
11649,Coldplay,"(so i race for it) wherever you are, i'll find that treasure"
11650,Coldplay,(so i race for it)
11651,Coldplay,"stare into darkness, staring at doom"
11652,Coldplay,"you make my heart go boom, bo-boom boom"
11653,Coldplay,"superhero, a masterpiece"
11654,Coldplay,been in a city but it centered around me
11655,Coldplay,"and i know, and i know and i know"
11656,Coldplay,i know i'm in luck
11657,Coldplay,"and i know, and i know and i know"
11658,Coldplay,i know when i'm not
11659,Coldplay,"i just put my hands up to the sky, feel alive"
11660,Coldplay,i've got a rocketship that i want to ride
11661,Coldplay,"i put my hands up to the sky, feel it inside"
11662,Coldplay,"wherever you are, i'll find that treasure"
11663,Coldplay,"i just put my hands up to the sky, feeling alright"
11664,Coldplay,"i've got a rocket, eyes on the prize"
11665,Coldplay,"i put my hands up to the sky, i'm gonna find"
11666,Coldplay,"wherever you are, i'll find that treasure"
11667,Coldplay,"(so i reach for it) wherever you are, i'll find that treasure"
11668,Coldplay,"(so i reach for it)yeah yeah wherever you are, i'll find that treasure"
11669,Coldplay,"(so i reach for it) and i know, and i know, and i know "
11670,Coldplay,(so i reach for it) i know what i've got
11671,Coldplay,x marks the spot
11672,Coldplay,"so i put my hands up to the sky, feeling alright"
11673,Coldplay,i've got a rocketship that i want to ride
11674,Coldplay,"i put my hands up to the sky, the feeling is like"
11675,Coldplay,"wherever you are, i'll find that treasure"
11676,Coldplay,"i put my hands up to the sky, feeling alright"
11677,Coldplay,"i've got a rocket, eyes on the price"
11678,Coldplay,"i put my hands up to the sky, i'm gonna fly"
11679,Coldplay,"wherever you are, i'll find that treasure, yeah yeah wherever you are"
11680,Coldplay,"turn your magic on, umi she'd say"
11681,Coldplay,everything you want's a dream away
11682,Coldplay,"we are legends, every day"
11683,Coldplay,that's what she told him
11684,Coldplay,"turn your magic on, to me she'd say"
11685,Coldplay,everything you want's a dream away
11686,Coldplay,"under this pressure, under this weight"
11687,Coldplay,we are diamonds
11688,Coldplay,now i feel my heart beating
11689,Coldplay,i feel my heart beneath my skin
11690,Coldplay,i feel my heart beating
11691,Coldplay,"oh, you make me feel"
11692,Coldplay,like i'm alive again
11693,Coldplay,alive again
11694,Coldplay,"oh, you make me feel"
11695,Coldplay,like i'm alive again
11696,Coldplay,"said i can't go on, not in this way"
11697,Coldplay,i'm a dream that died by light of day
11698,Coldplay,gonna hold up half the sky and say
11699,Coldplay,only i own me
11700,Coldplay,now i feel my heart beating
11701,Coldplay,i feel my heart beneath my skin
11702,Coldplay,"oh, i can feel my heart beating"
11703,Coldplay,'cause you make me feel
11704,Coldplay,like i'm alive again
11705,Coldplay,alive again
11706,Coldplay,"oh, you make me feel"
11707,Coldplay,like i'm alive again
11708,Coldplay,"turn your magic on, umi she'd say"
11709,Coldplay,everything you want's a dream away
11710,Coldplay,"under this pressure, under this weight"
11711,Coldplay,we are diamonds taking shape
11712,Coldplay,we are diamonds taking shape
11713,Coldplay,"(woo-ooh, woo-ooh)"
11714,Coldplay,if we've only got this life
11715,Coldplay,"this adventure, oh then i"
11716,Coldplay,and if we've only got this life
11717,Coldplay,"you'll get me through, oh"
11718,Coldplay,and if we've only got this life
11719,Coldplay,"and this adventure, oh then i"
11720,Coldplay,wanna share it with you
11721,Coldplay,"with you, with you"
11722,Coldplay,"sing it, oh, say yeah"
11723,Coldplay,woo-hoo (woo-hoo)
11724,Coldplay,woo-hoo (woo-hoo)
11725,Coldplay,woo-hoo (woo-hoo)
11726,Coldplay,woo-hoo (woo-hoo)
11727,Coldplay,woo-hoo (woo-hoo)
11728,Coldplay,woo-hoo (woo-hoo)
11729,Coldplay,woo-hoo (woo-hoo)
11730,Coldplay,woo-hoo (woo-hoo)
11731,Coldplay,woo-hoo (woo-hoo)
11732,Coldplay,woo-hoo (woo-hoo)
11733,Coldplay,woo-hoo (woo-hoo)
11734,Coldplay,woo-hoo (woo-hoo)
11735,Coldplay,ka ka buba de ka
11736,Coldplay,ka ka buba de ka
11737,Coldplay,ka ka buba de ka
11738,Coldplay,ka ka buba de ka
11739,Coldplay,i want to know when i can go
11740,Coldplay,back and get drunk with my friend
11741,Coldplay,rosaleem of the damascene
11742,Coldplay,yes she had eyes like the moon
11743,Coldplay,would have been on the silver screen
11744,Coldplay,but for the missile monsoon
11745,Coldplay,she went woo woo woo woo oo oo oo
11746,Coldplay,indigo up in heaven today
11747,Coldplay,woo woo woo woo oo oo oo
11748,Coldplay,with bombs going boom ba boom boom
11749,Coldplay,ka ka buba de ka
11750,Coldplay,ka ka buba de ka
11751,Coldplay,ka ka buba de ka
11752,Coldplay,ka ka buba de ka
11753,Coldplay,ka ka buba de ka
11754,Coldplay,ka ka buba de ka
11755,Coldplay,ka ka buba de ka
11756,Coldplay,ka ka buba de ka
11757,Coldplay,baba would go where the flowers grow
11758,Coldplay,almond and peach trees in bloom
11759,Coldplay,and he would know just when and what to sow
11760,Coldplay,so golden and opportune
11761,Coldplay,he went woo woo woo woo oo-oo-oo
11762,Coldplay,tulips the colour of honey today
11763,Coldplay,it's true true woo woo oo oo oo
11764,Coldplay,with bombs going boom ba-boom-boom
11765,Coldplay,he say
11766,Coldplay,ka ka buba de ka
11767,Coldplay,ka ka buba de ka
11768,Coldplay,ka ka buba de ka
11769,Coldplay,ka ka buba de ka
11770,Coldplay,ka ka buba de ka
11771,Coldplay,ka ka buba de ka
11772,Coldplay,ka ka buba de ka
11773,Coldplay,ka ka buba de ka
11774,Coldplay,ka ka buba de ka
11775,Coldplay,ka ka buba de ka
11776,Coldplay,ka ka buba de ka
11777,Coldplay,ka ka buba de ka
11778,Coldplay,ka ka buba de ka
11779,Coldplay,ka ka buba de ka
11780,Coldplay,ka ka buba de ka
11781,Coldplay,ka ka buba de ka
11782,Coldplay,oh i want to know when i can go
11783,Coldplay,back and get drunk with my friends
11784,Coldplay,i want to know when i can go
11785,Coldplay,back and feel home again
11786,Coldplay,oh i want to know when i can go
11787,Coldplay,back and get drunk with my friends
11788,Coldplay,i want to know when i can go
11789,Coldplay,back and feel home again
11790,Coldplay,boom boom ka buba de ka ka ka buba de ka
11791,Coldplay,ka ka buba de ka
11792,Coldplay,boom boom ka buba de ka ka ka buba de ka
11793,Coldplay,ka ka buba de ka
11794,Coldplay,ka ka buba de ka
11795,Coldplay,ka ka buba de ka
11796,Coldplay,ka ka buba de ka
11797,Coldplay,ka ka buba de ka
11798,Coldplay,ka ka buba de ka
11799,Coldplay,ka ka buba de ka
11800,Coldplay,ka ka buba de ka
11801,Coldplay,ka ka buba de ka
11802,Coldplay,ka ka buba de ka
11803,Coldplay,ka ka buba de ka
11804,Coldplay,ka ka buba de ka
11805,Coldplay,ka ka
11806,Coldplay,"turn your magic on, umi she'd say"
11807,Coldplay,everything you want's a dream away
11808,Coldplay,"we are legends, every day"
11809,Coldplay,that's what she told him
11810,Coldplay,and i feel my heart beating
11811,Coldplay,i feel my heart beneath my skin
11812,Coldplay,and i feel my heart beating
11813,Coldplay,"oh, you make me feel"
11814,Coldplay,like i'm alive again
11815,Coldplay,alive again
11816,Coldplay,"oh, you make me feel"
11817,Coldplay,like i'm alive again
11818,Coldplay,"said i can't go on, not in this way"
11819,Coldplay,i'm a dream that died by light of day
11820,Coldplay,gonna hold up half the sky and say
11821,Coldplay,only i own me
11822,Coldplay,and i feel my heart beating
11823,Coldplay,i feel my heart beneath my skin
11824,Coldplay,"oh, i can feel my heart beating"
11825,Coldplay,'cause you make me feel
11826,Coldplay,like i'm alive again
11827,Coldplay,alive again
11828,Coldplay,"oh, you make me feel"
11829,Coldplay,like i'm alive again
11830,Coldplay,"turn your magic on, umi she'd say"
11831,Coldplay,everything you want's a dream away
11832,Coldplay,"under this pressure, under this weight"
11833,Coldplay,we are diamonds taking shape
11834,Coldplay,we are diamonds taking shape
11835,Coldplay,"(woo-ooh, woo-ooh)"
11836,Coldplay,if we've only got this life
11837,Coldplay,"this adventure, oh then i"
11838,Coldplay,and if we've only got this life
11839,Coldplay,"you'll get me through, oh"
11840,Coldplay,if we've only got this life
11841,Coldplay,"in this adventure, oh then i"
11842,Coldplay,wanna share it with you
11843,Coldplay,"with you, with you"
11844,Coldplay,"sing it, oh, say yeah"
11845,Coldplay,woo-hoo (woo-hoo)
11846,Coldplay,woo-hoo (woo-hoo)
11847,Coldplay,woo-hoo (woo-hoo)
11848,Coldplay,woo-hoo (woo-hoo)
11849,Coldplay,woo-hoo (woo-hoo)
11850,Coldplay,woo-hoo (woo-hoo)
11851,Coldplay,woo-hoo (woo-hoo)
11852,Coldplay,woo-hoo (woo-hoo)
11853,Coldplay,woo-hoo (woo-hoo)
11854,Coldplay,woo-hoo (woo-hoo)
11855,Coldplay,woo-hoo (woo-hoo)
11856,Coldplay,woo-hoo (woo-hoo)
11857,Coldplay,talk among the skeletons this morning
11858,Coldplay,aside from all the medicine and health
11859,Coldplay,"if you could do it all again, would you do it all the same?"
11860,Coldplay,is there something that you'd tell your former self?
11861,Coldplay,there were those that wished they'd spun upon a jukebox
11862,Coldplay,there were pirates who had never seen the sea
11863,Coldplay,"but the one recurring theme, the one recurring dream they had"
11864,Coldplay,was to be whatever they wanted to be
11865,Coldplay,to be pyotr tchaikovsky
11866,Coldplay,to be free like everyone else
11867,Coldplay,"there will be no flags to warn me, no"
11868,Coldplay,'cause i just wanna be myself
11869,Coldplay,you may telephone in by a ouija
11870,Coldplay,is there any advice that you could give?
11871,Coldplay,"when you know you're not like them, do you know la varsovienne?"
11872,Coldplay,"i know that i am living, but can you show me how to live?"
11873,Coldplay,and the holy roman army
11874,Coldplay,said your heart beats like everyone else
11875,Coldplay,"and you don't need no flags to tell you who you are, so say"
11876,Coldplay,i just wanna be myself
11877,Coldplay,"ooh-la-la-la-la, la-la-la-la, la-la-la-la"
11878,Coldplay,"ooh-la-la-la-la, la-la-la-la, la-la-la-la"
11879,Coldplay,"ooh-la-la-la-la, la-la-la-la, la-la-la-la"
11880,Coldplay,"ooh-la-la-la-la, la-la-la-la"
11881,Coldplay,there's an aura that surrounds me
11882,Coldplay,there's a different kind of wealth
11883,Coldplay,and i don't need flags to know you're really something
11884,Coldplay,and i just love you for yourself
11885,Coldplay,"oh, i just love you for yourself"
11886,Coldplay,"ooh-la-la-la-la, la-la-la-la, la-la-la-la"
11887,Coldplay,"ooh-la-la-la-la, la-la-la-la, la-la-la-la"
11888,Coldplay,"ooh-la-la-la-la, la-la-la-la, la-la-la-la"
11889,Coldplay,lyric for song is not available
11890,Coldplay,fixing up a car to drive in it again
11891,Coldplay,"searching for the water, hoping for the rain"
11892,Coldplay,up and up
11893,Coldplay,up and up
11894,Coldplay,"down upon the canvas, working meal to meal"
11895,Coldplay,waiting for a chance to pick your orange field
11896,Coldplay,up and up
11897,Coldplay,up and up
11898,Coldplay,"see a pearl form, a diamond in the rough"
11899,Coldplay,see a bird soaring high above the flood
11900,Coldplay,it's in your blood
11901,Coldplay,it's in your blood
11902,Coldplay,underneath the storm an umbrella is saying
11903,Coldplay,sitting with the poison takes away the pain
11904,Coldplay,up and up
11905,Coldplay,"up and up, it's saying"
11906,Coldplay,"we're gonna get it, get it together right now"
11907,Coldplay,"gonna get it, get it together somehow"
11908,Coldplay,"gonna get it, get it together and flower"
11909,Coldplay,whoa
11910,Coldplay,"we're gonna get it, get it together i know"
11911,Coldplay,"gonna get it, get it together and flow"
11912,Coldplay,"gonna get it, get it together and go"
11913,Coldplay,up and up and up
11914,Coldplay,"lying in the gutter, aiming for the moon"
11915,Coldplay,trying to empty out the ocean with a spoon
11916,Coldplay,up and up
11917,Coldplay,up and up
11918,Coldplay,see the forest there in every seed
11919,Coldplay,angels in the marble waiting to be freed
11920,Coldplay,just need love
11921,Coldplay,"just need love, when the going is rough saying"
11922,Coldplay,"we're gonna get it, get it together right now"
11923,Coldplay,"gonna get it, get it together somehow"
11924,Coldplay,"gonna get it, get it together and flower"
11925,Coldplay,whoa
11926,Coldplay,"we're gonna get it, get it together i know"
11927,Coldplay,"gonna get it, get it together and flow"
11928,Coldplay,"gonna get it, get it together and go"
11929,Coldplay,"and you can say what is, or fight for it"
11930,Coldplay,close your mind and take a risk
11931,Coldplay,"you can say ""it's mine"" and clench your fist"
11932,Coldplay,or see each sunrise as a gift
11933,Coldplay,"we're gonna get it, get it together right now"
11934,Coldplay,"gonna get it, get it together somehow"
11935,Coldplay,"gonna get it, get it together and flower"
11936,Coldplay,whoa
11937,Coldplay,"we're gonna get it, get it together i know"
11938,Coldplay,"gonna get it, get it together and flow"
11939,Coldplay,"gonna get it, get it together and go"
11940,Coldplay,up and up and up
11941,Coldplay,"we're gonna get it, get it together right now"
11942,Coldplay,"gonna get it, get it together somehow"
11943,Coldplay,"gonna get it, get it together and flower"
11944,Coldplay,whoa
11945,Coldplay,"we're gonna get it, get it together i know"
11946,Coldplay,"gonna get it, get it together and flow"
11947,Coldplay,"gonna get it, get it together and go"
11948,Coldplay,up and up
11949,Coldplay,fixing up a car to drive in it again
11950,Coldplay,when you're in pain
11951,Coldplay,when you think you've had enough
