,group,song_lines
1979,Måneskin,"ricorda, non ti rende uomo saper dare un pugno"
1980,Måneskin,non è nella mia natura
1981,Måneskin,farmi fischiare per strada come se fossi un cane
1982,Måneskin,non è nella nostra natura
1983,Måneskin,dire di amarci e alla fine amarci così male
1984,Måneskin,non è nella mia natura
1985,Måneskin,farmi fischiare per strada come se fossi un cane
1986,Måneskin,non è nella nostra natura
1987,Måneskin,dire di amarci e alla fine amarci così male
1988,Måneskin,loro non sanno di che parlo
1989,Måneskin,"voi siete sporchi, fra', di fango"
1990,Måneskin,giallo di siga fra le dita
1991,Måneskin,io con la siga camminando
1992,Måneskin,scusami ma ci credo tanto
1993,Måneskin,che posso fare questo salto
1994,Måneskin,e anche se la strada è in salita
1995,Måneskin,per questo ora mi sto allenando
1996,Måneskin,e buonasera signore e signori
1997,Måneskin,fuori gli attori
1998,Måneskin,vi conviene toccarvi i coglioni
1999,Måneskin,vi conviene stare zitti e buoni
2000,Måneskin,qui la gente è strana tipo spacciatori
2001,Måneskin, 
2002,Måneskin,troppe notti stavo chiuso fuori
2003,Måneskin,mo li prendo a calci 'sti portoni
2004,Måneskin,sguardo in alto tipo scalatori
2005,Måneskin,quindi scusa mamma se sto sempre fuori ma
2006,Måneskin,sono fuori di testa ma diverso da loro
2007,Måneskin,e tu sei fuori di testa ma diversa da loro
2008,Måneskin,siamo fuori di testa ma diversi da loro
2009,Måneskin,"siamo fuori di testa ma diversi da loro, no"
2010,Måneskin,"io, ho scritto pagine e pagine"
2011,Måneskin,ho visto sale poi lacrime
2012,Måneskin,questi uomini in macchina
2013,Måneskin,non scalare le rapide
2014,Måneskin,scritto sopra una lapide
2015,Måneskin,in casa mia non c'è dio
2016,Måneskin,ma se trovi il senso del tempo
2017,Måneskin,risalirai dal tuo oblio
2018,Måneskin,e non c'è vento che fermi
2019,Måneskin,la naturale potenza
2020,Måneskin,dal punto giusto di vista
2021,Måneskin,del vento senti l'ebrezza
2022,Måneskin,con ali in cera alla schiena
2023,Måneskin,ricercherò quell'altezza
2024,Måneskin,se vuoi fermarmi ritenta
2025,Måneskin,prova a tagliarmi la testa perché
2026,Måneskin, 
2027,Måneskin,sono fuori di testa ma diverso da loro
2028,Måneskin,e tu sei fuori di testa ma diversa da loro
2029,Måneskin,siamo fuori di testa ma diversi da loro
2030,Måneskin,siamo fuori di testa ma diversi da loro
2031,Måneskin,"parla, la gente purtroppo parla"
2032,Måneskin,non sa di che cosa parla
2033,Måneskin,tu portami dove sto a galla
2034,Måneskin,che qui mi manca l'aria
2035,Måneskin, 
2036,Måneskin,"parla, la gente purtroppo parla"
2037,Måneskin,non sa di che cosa parla
2038,Måneskin,tu portami dove sto a galla
2039,Måneskin,che qui mi manca l'aria
2040,Måneskin,"parla, la gente purtroppo parla"
2041,Måneskin,non sa di che cazzo parla
2042,Måneskin,tu portami dove sto a galla
2043,Måneskin,che qui mi manca l'aria
2044,Måneskin,ma sono fuori di testa ma diverso da loro
2045,Måneskin,e tu sei fuori di testa ma diversa da loro
2046,Måneskin,siamo fuori di testa ma diversi da loro
2047,Måneskin,"siamo fuori di testa ma diversi da loro, ah"
2048,Måneskin,noi siamo diversi da loro
2049,Måneskin,io c'ho vent'anni
2050,Måneskin,perciò non ti stupire se dal niente faccio drammi
2051,Måneskin,ho paura di lasciare al mondo soltanto denaro
2052,Måneskin,che il mio nome scompaia tra quelli di tutti gli altri
2053,Måneskin,ma c'ho solo vent'anni
2054,Måneskin,e già chiedo perdono per gli sbagli che ho commesso
2055,Måneskin,ma la strada è più dura quando stai puntando al cielo
2056,Måneskin,quindi scegli le cose che son davvero importanti
2057,Måneskin,"scegli amore o diamanti, demoni o santi"
2058,Måneskin,e sarai pronto per lottare
2059,Måneskin,oppure andrai via
2060,Måneskin,e darai la colpa agli altri
2061,Måneskin,o la colpa sarà tua
2062,Måneskin,correrai diretto al sole
2063,Måneskin,oppure verso il buio
2064,Måneskin,sarai pronto per lottare
2065,Måneskin,per cercare sempre la libertà
2066,Måneskin,e andare un passo più avanti
2067,Måneskin,essere sempre vero
2068,Måneskin,spiegare cos'è il colore
2069,Måneskin,a chi vede bianco e nero
2070,Måneskin,andare un passo più avanti
2071,Måneskin,essere sempre vero
2072,Måneskin,e prometti domani a tutti parlerai di me
2073,Måneskin,e anche se ho solo vent'anni dovrò correre
2074,Måneskin,io c'ho vent'anni
2075,Måneskin,"e non mi frega un cazzo, c'ho zero da dimostrarvi"
2076,Måneskin,non sono come voi che date l'anima al denaro
2077,Måneskin,"dagli occhi di chi è puro, siete soltanto codardi"
2078,Måneskin,e andare un passo più avanti
2079,Måneskin,essere sempre vero
2080,Måneskin,spiegare cos'è il colore
2081,Måneskin,a chi vede bianco e nero
2082,Måneskin,e andare un passo più avanti
2083,Måneskin,essere sempre vero
2084,Måneskin,e prometti domani a tutti parlerai di me
2085,Måneskin,e anche se ho solo vent'anni dovrò correre
2086,Måneskin,per me
2087,Måneskin,e sarai pronto per lottare
2088,Måneskin,oppure andrai
2089,Måneskin,e darai la colpa agli altri
2090,Måneskin,o la colpa sarà tua
2091,Måneskin,correrai diretto al sole
2092,Måneskin,oppure verso il buio
2093,Måneskin,sarai pronto per lottare
2094,Måneskin,per cercare sempre la libertà
2095,Måneskin,e c'hai vent'anni
2096,Måneskin,ti sto scrivendo adesso prima che sia troppo tardi
2097,Måneskin,e farà il male il dubbio di non essere nessuno
2098,Måneskin,sarai qualcuno se resterai diverso dagli altri
2099,Måneskin,ma c'hai solo vent'anni
2100,Måneskin,i wanna be your slave
2101,Måneskin,i wanna be your master
2102,Måneskin,i wanna make your heart beat
2103,Måneskin,run like rollercoasters
2104,Måneskin,i wanna be a good boy
2105,Måneskin,i wanna be a gangster
2106,Måneskin,'cause you can be the beauty
2107,Måneskin,and i could be the monster
2108,Måneskin,i love you since this morning
2109,Måneskin,not just for aesthetic
2110,Måneskin,i wanna touch your body
2111,Måneskin,so fucking electric
2112,Måneskin,i know you scared of me
2113,Måneskin,you said that i'm too eccentric
2114,Måneskin,i'm crying all my tears
2115,Måneskin,and that's fucking pathetic
2116,Måneskin,i wanna make you hungry
2117,Måneskin,then i wanna feed ya
2118,Måneskin,i wanna paint your face
2119,Måneskin,like you're my mona lisa
2120,Måneskin,i wanna be a champion
2121,Måneskin,i wanna be a loser
2122,Måneskin,i'll even be a clown
2123,Måneskin,cause i just wanna amuse ya
2124,Måneskin,i wanna be your sex toy
2125,Måneskin,i wanna be your teacher
2126,Måneskin,i wanna be your sin
2127,Måneskin,i wanna be a preacher
2128,Måneskin,i wanna make you love me
2129,Måneskin,then i wanna leave ya
2130,Måneskin,'cause baby i'm your david
2131,Måneskin,and you're my goliath
2132,Måneskin,ah-ha
2133,Måneskin,"mhm, ah-ha"
2134,Måneskin,because i'm the devil
2135,Måneskin,who's searching for redemption
2136,Måneskin,and i'm a lawyer
2137,Måneskin,who's searching for redemption
2138,Måneskin,and i'm a killer
2139,Måneskin,who's searching for redemption
2140,Måneskin,i'm a motherfucking monster
2141,Måneskin,who's searching for redemption
2142,Måneskin,and i'm a bad guy
2143,Måneskin,who's searching for redemption
2144,Måneskin,and i'm a blond girl
2145,Måneskin,who's searching for redemption
2146,Måneskin,i'm a freak that
2147,Måneskin,is searching for redemption
2148,Måneskin,i'm a motherfucking monster
2149,Måneskin,who's searching for redemption
2150,Måneskin,i wanna be your slave
2151,Måneskin,i wanna be your master
2152,Måneskin,i wanna make your heart beat
2153,Måneskin,run like rollercoasters
2154,Måneskin,i wanna be a good boy
2155,Måneskin,i wanna be a gangster
2156,Måneskin,cause you can be the beauty
2157,Måneskin,and i could be the monster
2158,Måneskin,i wanna make you quiet
2159,Måneskin,i wanna make you nervous
2160,Måneskin,i wanna set you free
2161,Måneskin,but i'm too fucking jealous
2162,Måneskin,i wanna pull your strings
2163,Måneskin,like you're my telecaster
2164,Måneskin,and if you want to use me i could be your puppet
2165,Måneskin,'cause i'm the devil
2166,Måneskin,who's searching for redemption
2167,Måneskin,and i'm a lawyer
2168,Måneskin,who's searching for redemption
2169,Måneskin,and i'm a killer
2170,Måneskin,who's searching for redemption
2171,Måneskin,i'm a motherfucking monster
2172,Måneskin,who's searching for redemption
2173,Måneskin,i wanna be your slave
2174,Måneskin,i wanna be your master
2175,Måneskin,ci ho provato a liberarmi da quel senso di indesiderato
2176,Måneskin,ed ho fallito mille volte però ci ho provato
2177,Måneskin,ho messo pesi sulla schiena e poi sono caduto
2178,Måneskin,ho perso sangue dal naso e mi sono rialzato
2179,Måneskin,però a vent'anni già mi chiedo se son troppo stanco
2180,Måneskin,se quello che mi serve è quello che ho desiderato
2181,Måneskin,se un giorno riuscirò davvero ad esser realizzato
2182,Måneskin,e sono spaventato
2183,Måneskin,"e tu stammi ad un palmo dal culo, testa di cazzo"
2184,Måneskin,ho scelto sempre di essere uno ed uno soltanto
2185,Måneskin,toccare il cielo e ritornare a mangiare l'asfalto
2186,Måneskin,"a volte ho pianto, ma non è questo che mi ferma"
2187,Måneskin,voglio il mio riscatto
2188,Måneskin,"tu stammi ad un palmo dal culo, testa di cazzo"
2189,Måneskin,ho scelto di essere uno ed uno soltanto
2190,Måneskin,toccare il cielo e tornare a mangiare asfalto
2191,Måneskin,"in nome del padre, del figlio e spirito santo"
2192,Måneskin,"ah, ah, ah, ehi"
2193,Måneskin,"in nome del padre, del figlio, spirito santo"
2194,Måneskin,"ah, ah, ah, ehi"
2195,Måneskin,"in nome del padre, del figlio, spirito santo"
2196,Måneskin,"ah, ah, ah, ehi"
2197,Måneskin,"nome del padre, del figlio, spirito santo"
2198,Måneskin,"ah, ah, ah, ehi"
2199,Måneskin,"nome del padre, del figlio, spirito santo"
2200,Måneskin,"ehi, fate spazio, fatene tanto"
2201,Måneskin,"che adesso non mi basta il mondo, non mi basta il palco"
2202,Måneskin,"mi hanno chiamato in tutti i modi, anche codardo"
2203,Måneskin,"son morto più di cento volte, mai morto invano"
2204,Måneskin,"tu dimmi che stai nascondendo, cos'hai nel palmo?"
2205,Måneskin,perché dopo che mi hai guardato mi dai del pazzo?
2206,Måneskin,"se pensi che sono cambiato, che sono un altro"
2207,Måneskin,"non hai capito un cazzo di niente, quindi che cazzo mi guardi?"
2208,Måneskin,"tu stammi ad un palmo dal culo, te lo ripeto"
2209,Måneskin,ho scelto di guardare più avanti di ciò che vedo
2210,Måneskin,"il mio passato non me lo scordo, non lo rinnego"
2211,Måneskin,"colpisci forte, tanto non cado, rimango in piedi"
2212,Måneskin,"tu stammi ad un palmo dal culo, testa di cazzo"
2213,Måneskin,ho scelto di essere uno ed uno soltanto
2214,Måneskin,toccare il cielo e tornare a mangiare asfalto
2215,Måneskin,"in nome del padre, del figlio e spirito santo"
2216,Måneskin,"ah, ah, ah, ehi"
2217,Måneskin,"nome del padre, del figlio, spirito santo"
2218,Måneskin,"ah, ah, ah, ehi"
2219,Måneskin,"nome del padre, del figlio, spirito santo"
2220,Måneskin,"ah, ah, ah, ehi"
2221,Måneskin,"nome del padre, del figlio, spirito santo"
2222,Måneskin,"ah, ah, ah, ehi"
2223,Måneskin,"nome del padre, del figlio, spirito santo"
2224,Måneskin,"ehi, per quello che ho vissuto, il tempo che ho buttato"
2225,Måneskin,pensavi che fossi morto e poi sono rinato
2226,Måneskin,di cos'è fare l'artista te ne hanno mai parlato?
2227,Måneskin,"di tutto quello che ho perso, che ho sacrificato"
2228,Måneskin,"di non avere voce, restare senza fiato"
2229,Måneskin,di avere mille persone che aspettano un tuo sbaglio
2230,Måneskin,sapere che ogni passo falso verrà condannato
2231,Måneskin,mi chiedo spesso se son stato solo fortunato
2232,Måneskin,e non mi passa il moto della mia rabbia
2233,Måneskin,spero che il mio passato se lo porti via la carta
2234,Måneskin,"è matto, questo è matto, chiedi perché lo faccio"
2235,Måneskin,"in nome del padre, del figlio, spirito santo"
2236,Måneskin,ma dimmi le tue verità
2237,Måneskin,"coraline, coraline, dimmi le tue verità"
2238,Måneskin,"coraline, coraline, dimmi le tue verità"
2239,Måneskin,"coraline, coraline, dimmi le tue verità"
2240,Måneskin,coraline coraline
2241,Måneskin,coraline bella come il sole
2242,Måneskin,guerriera dal cuore zelante
2243,Måneskin,capelli come rose rosse
2244,Måneskin,preziosi quei fili di rame amore portali da me
2245,Måneskin,se senti campane cantare
2246,Måneskin,vedrai coraline che piange
2247,Måneskin,che prende il dolore degli altri
2248,Måneskin,e poi lo porta dentro lei
2249,Måneskin,"coraline, coraline, dimmi le tue verità"
2250,Måneskin,"coraline, coraline, dimmi le tue verità"
2251,Måneskin,"coraline, coraline, dimmi le tue verità"
2252,Måneskin,"coraline, coraline"
2253,Måneskin,però lei sa la verità
2254,Måneskin,non è per tutti andare avanti
2255,Måneskin,con il cuore che è diviso in due metà
2256,Måneskin,è freddo già
2257,Måneskin,è una bambina però sente
2258,Måneskin,come un peso e prima o poi si spezzerà
2259,Måneskin,"la gente dirà: ""non vale niente"""
2260,Måneskin,non riesce neanche a uscire da una misera porta
2261,Måneskin,"ma un giorno, una volta lei ci riuscirà"
2262,Måneskin,e ho detto a coraline che può crescere
2263,Måneskin,prendere le sue cose e poi partire
2264,Måneskin,ma sente un mostro che la tiene in gabbia
2265,Måneskin,che le ricopre la strada di mine
2266,Måneskin,e ho detto a coraline che può crescere
2267,Måneskin,prendere le sue cose e poi partire
2268,Måneskin,ma coraline non vuole mangiare no
2269,Måneskin,sì coraline vorrebbe sparire
2270,Måneskin,e coraline piange
2271,Måneskin,coraline ha l'ansia
2272,Måneskin,coraline vuole il mare ma ha paura dell'acqua
2273,Måneskin,e forse il mare è dentro di lei
2274,Måneskin,e ogni parola è un'ascia
2275,Måneskin,un taglio sulla schiena
2276,Måneskin,come una zattera che naviga
2277,Måneskin,in un fiume in piena
2278,Måneskin,"e forse il fiume è dentro di lei, di lei"
2279,Måneskin,sarò il fuoco ed il freddo
2280,Måneskin,riparo d'inverno
2281,Måneskin,sarò ciò che respiri
2282,Måneskin,capirò cosa hai dentro
2283,Måneskin,e sarò l'acqua da bere
2284,Måneskin,il significato del bene
2285,Måneskin,sarò anche un soldato
2286,Måneskin,o la luce di sera
2287,Måneskin,e in cambio non chiedo niente
2288,Måneskin,soltanto un sorriso
2289,Måneskin,ogni tua piccola lacrima è oceano sopra al mio viso
2290,Måneskin,e in cambio non chiedo niente
2291,Måneskin,solo un po' di tempo
2292,Måneskin,"sarò vessillo, scudo"
2293,Måneskin,o la tua spada d'argento e
2294,Måneskin,e coraline piange
2295,Måneskin,coraline ha l'ansia
2296,Måneskin,coraline vuole il mare
2297,Måneskin,ma ha paura dell'acqua
2298,Måneskin,e forse il mare è dentro di lei
2299,Måneskin,e ogni parola è un'ascia
2300,Måneskin,un taglio sulla schiena
2301,Måneskin,come una zattera che naviga
2302,Måneskin,in un fiume in piena
2303,Måneskin,"e forse il fiume è dentro di lei, di lei"
2304,Måneskin,e dimmi le tue verità
2305,Måneskin,"coraline, coraline, dimmi le tue verità"
2306,Måneskin,"coraline, coraline, dimmi le tue verità"
2307,Måneskin,"coraline, coraline, dimmi le tue verità"
2308,Måneskin,"coraline, coraline"
2309,Måneskin,"coraline, bella come il sole"
2310,Måneskin,ha perso il frutto del suo ventre
2311,Måneskin,non ha conosciuto l'amore
2312,Måneskin,ma un padre che di padre è niente
2313,Måneskin,le han detto in città c'è un castello
2314,Måneskin,con mura talmente potenti
2315,Måneskin,che se ci vai a vivere dentro
2316,Måneskin,non potrà colpirti più niente
2317,Måneskin,non potrà colpirti più niente
2318,Måneskin,"ehi calmati, ti ho detto, ""guardami"""
2319,Måneskin,è finito il tempo di nascondersi dietro quegli angoli
2320,Måneskin,adesso dimmi dove corri e perché ansimi
2321,Måneskin,non l'hai mai visto chi ha ballato coi fottuti diavoli
2322,Måneskin,chi è cresciuto a sogni forti e mani fragili
2323,Måneskin,"chi è stato spinto nella fossa, schiacciato ai margini"
2324,Måneskin,"coperto d'oro e poi trafitto, la bella kahlo frida"
2325,Måneskin,davanti a tutti stavo zitto e invece adesso guardami
2326,Måneskin,quindi tu resta con il tuo gruppo
2327,Måneskin,"striscia, prega, confonditi"
2328,Måneskin,"a noi il coraggio non ci manca, siamo impavidi"
2329,Måneskin,siamo cresciuti con i lividi sui gomiti
2330,Måneskin,non ce ne frega un cazzo di te
2331,Måneskin,"e del tuo gruppo con cui mangi, strisci, preghi, vomiti"
2332,Måneskin,"a noi il coraggio non ci manca, siamo impavidi"
2333,Måneskin,siamo cresciuti con i lividi sui gomiti
2334,Måneskin,non ce ne frega un cazzo di te
2335,Måneskin,"e del tuo gruppo con cui mangi, strisci, preghi, vomiti"
2336,Måneskin,"a noi il coraggio non ci manca, siamo impavidi"
2337,Måneskin,siamo cresciuti con i lividi sui gomiti
2338,Måneskin,non ce ne frega un cazzo
2339,Måneskin,e se vuoi sapere la mia storia siediti ed ascolta
2340,Måneskin,dura una manciata di secondi quindi adesso contali
2341,Måneskin,voler brillare aver paura e tutti gli altri complici
2342,Måneskin,della paura di brillare che abbiamo da giovani
2343,Måneskin,è una bellissima morale ma da mezzi uomini
2344,Måneskin,una cultura secolare ma di stereotipi
2345,Måneskin,disprezza chi ha meno di te e quelli più in alto lodali
2346,Måneskin,onora tua madre e tuo padre ma da dietro sputagli
2347,Måneskin,"però mi resta la mia strada, gli sguardi, tre amici non codardi"
2348,Måneskin,e se il mondo l'ha capito adesso inizierà a guardarci
2349,Måneskin,e sono tanti gli stracci che ho preso senza lamentarmi
2350,Måneskin,"io sono zero, ma lo zero piscia in testa a te e il tuo gruppo"
2351,Måneskin,"striscia, prega, confonditi"
2352,Måneskin,"a noi il coraggio non ci manca, siamo impavidi"
2353,Måneskin,siamo cresciuti con i lividi sui gomiti
2354,Måneskin,non ce ne frega un cazzo di te
2355,Måneskin,"e del tuo gruppo con cui mangi, strisci, preghi, vomiti"
2356,Måneskin,"a noi il coraggio non ci manca, siamo impavidi"
2357,Måneskin,siamo cresciuti con i lividi sui gomiti
2358,Måneskin,non ce ne frega un cazzo di te
2359,Måneskin,e del tuo gruppo con cui mangi
2360,Måneskin,"ah sì, del tuo gruppo con cui mangi"
2361,Måneskin,"sì, del tuo gruppo con cui mangi"
2362,Måneskin,"sento mille voci che parlano, ma non sento che dicono"
2363,Måneskin,mi guardo allo specchio ed immagino di essere al circo
2364,Måneskin,su una giostra di felicità e non voglio andare giù
2365,Måneskin,anche se non mi diverto più
2366,Måneskin,a volte mi sento un miracolo e a volte ridicolo
2367,Måneskin,"poi perdo la testa in un attimo, ma non ditelo in giro"
2368,Måneskin,"son fuori di me, lai da ri ra rai"
2369,Måneskin,"son fuori di me, lai da ri ra rai"
2370,Måneskin,"e quindi prendimi, mordimi, toglimi tutto"
2371,Måneskin,continuerò a non avere la paura del buio
2372,Måneskin,anche quando sarò giù per terra distrutto
2373,Måneskin,continuerò a non avere la paura del buio
2374,Måneskin,"e quindi sputami, strappami i vestititi di dosso"
2375,Måneskin,continuerò a non avere la paura del buio
2376,Måneskin,"e quindi comprami, vendimi, fammi di tutto"
2377,Måneskin,sei soltanto tu ad avere la paura del buio
2378,Måneskin,noi no
2379,Måneskin,"noi no, io no, io"
2380,Måneskin,preparo il mio valzer col diavolo
2381,Måneskin,da quando son piccolo
2382,Måneskin,"puoi darmi del pazzo, bastardo, malato"
2383,Måneskin,io ci brinderò sopra col vino
2384,Måneskin,"sì, brinderò a te, lai da ri ra rai"
2385,Måneskin,"sì, brinderò a te perché so che anche se mi hai odiato"
2386,Måneskin,canterai il mio nome
2387,Måneskin,"e quindi prendimi, mordimi, toglimi tutto"
2388,Måneskin,continuerò a non avere la paura del buio
2389,Måneskin,anche quando sarò giù per terra distrutto
2390,Måneskin,continuerò a non avere la paura del buio
2391,Måneskin,"e quindi sputami, strappami i vestititi di dosso"
2392,Måneskin,continuerò a non avere la paura del buio
2393,Måneskin,"e quindi comprami, vendimi, fammi di tutto"
2394,Måneskin,sei soltanto tu ad avere la paura del buio
2395,Måneskin,noi no
2396,Måneskin,tu tornerai da me con l'aria stanca
2397,Måneskin,porterai i dettagli sulle braccia
2398,Måneskin,sei rimasta sola sulla barca
2399,Måneskin,riconosco i segni sulla faccia
2400,Måneskin,tu tornerai da me con le mani giunte
2401,Måneskin,tornerai da me
2402,Måneskin,tornerai da me con le mani giunte
2403,Måneskin,tornerai da me
2404,Måneskin,tornerai da me con le mani giunte
2405,Måneskin,tornerai da me
2406,Måneskin,aoh
2407,Måneskin,i wanna be the first man you look at tonight
2408,Måneskin,i wanna be stuck in your head and make you go wild
2409,Måneskin,i wanna drive you 'til the morning light and
2410,Måneskin,i wanna leave you alone in the middle of the night
2411,Måneskin,i wanna be a good man and see you smile
2412,Måneskin,and i wanna swim between your thighs
2413,Måneskin,i wanna f*ck you till you scream and cry
2414,Måneskin,i wanna hold you in my arms tonight
2415,Måneskin,for your love i'll do whatever you want
2416,Måneskin,for your love i'll do whatever you want
2417,Måneskin,"i'll do whatever you want, for your love"
2418,Måneskin,so baby why don't you please me now
2419,Måneskin,so baby why don't you please me now
2420,Måneskin,i've got so much i can give to you
2421,Måneskin,i've got so much i can give to you
2422,Måneskin,for your love i'll do whatever you want
2423,Måneskin,for your love i'll do whatever you want
2424,Måneskin,"i'll do whatever you want, for your love, ahi, ahi, ah"
2425,Måneskin,"so tell me what you want, i'll give you what you want baby"
2426,Måneskin,"tell me what you want, i'll give you what you want baby"
2427,Måneskin,"tell me what you want, i'll give you what you want baby"
2428,Måneskin,"tell me what you want, i'll give you what you want"
2429,Måneskin,because baby for your love i'll do whatever you want
2430,Måneskin,for your love i'll do whatever you want
2431,Måneskin,"i'll do whatever you want, for your love"
2432,Måneskin,"eh, eh, ehi, ah"
2433,Måneskin,come l'aria mi respirerai
2434,Måneskin,il giorno che ti nasconderò
2435,Måneskin,dentro frasi che non sentirai
2436,Måneskin,che l'errore tuo è stato amarmi
2437,Måneskin,come se domani il mondo fosse uguale
2438,Måneskin,a com'era ieri
2439,Måneskin,ma adesso lasciami credere che questo sia reale
2440,Måneskin,che sento l'ansia che sale
2441,Måneskin,bevo le lacrime amare
2442,Måneskin,ti prego lasciami perdere
2443,Måneskin,dentro l'acqua del mare
2444,Måneskin,che le parole lontane
2445,Måneskin,giuro te le voglio urlare
2446,Måneskin,perché ti sento lontana
2447,Måneskin,lontana da me 
2448,Måneskin,perché ti sento lontana
2449,Måneskin,lontana da me 
2450,Måneskin,perché ti sento lontana
2451,Måneskin,lontana da me
2452,Måneskin,perché ti sento lontana da me 
2453,Måneskin,il tempo brucerà tutti i fogli che
2454,Måneskin,"parlan di te, piangerai con me"
2455,Måneskin,sotto il sole poi diluvierà
2456,Måneskin,per portare via le parole forse inutili
2457,Måneskin,canteremo insieme ma restando muti
2458,Måneskin,ma adesso portami a casa che mi spaventa l'inverno
2459,Måneskin,le gambe stanno cedendo
2460,Måneskin,non vedi che ho troppo freddo
2461,Måneskin,marlena portami a casa che il tuo sorriso è stupendo
2462,Måneskin,ma sai se adesso ti perdo
2463,Måneskin,non vedo neanche più a un metro
2464,Måneskin,perché ti sento lontana
2465,Måneskin,lontana da me 
2466,Måneskin,perché ti sento lontana
2467,Måneskin,lontana da me 
2468,Måneskin,perché ti sento lontana
2469,Måneskin,lontana da me
2470,Måneskin,perché ti sento
2471,Måneskin,perché ti sento lontana
2472,Måneskin,lontana da me
2473,Måneskin,perché ti sento lontana
2474,Måneskin,"lontana da me, yeah"
2475,Måneskin,perché ti sento lontana
2476,Måneskin,lontana da me 
2477,Måneskin,perché ti sento lontana da me
2478,Måneskin,come l'aria mi respirerai
2479,Måneskin,il giorno che ti nasconderò
2480,Måneskin,dentro frasi che non sentirai
2481,Måneskin,(ay)
2482,Måneskin,se murió mi amigo bronco
2483,Måneskin,se fue a ver que hay más allá
2484,Måneskin,siempre fue el caballo más atrevido
2485,Måneskin,bronco a más 
2486,Måneskin,se rompieron sus tobillos
2487,Måneskin,yo lo tuve que acabar
2488,Måneskin,mientras le decía despacito
2489,Måneskin,nos vamos a encontrar
2490,Måneskin,pa' volver a hacer camino
2491,Måneskin,pa' correr hasta volar
2492,Måneskin,se me fue mi amigo a hacerme un sitio 
2493,Måneskin,en el más allá
2494,Måneskin,se fue
2495,Måneskin,caballo loco que jamás dio un paso al tren 
2496,Måneskin,(dio un paso al tren)
2497,Måneskin,pero tenía que perder alguna vez
2498,Måneskin,tuvo patas de oro y de papel
2499,Måneskin,se fue 
2500,Måneskin,"el más amigo, el más broncudo ya se fue"
2501,Måneskin,(ya se fue)
2502,Måneskin,pero renace en un potrillo que se ve
2503,Måneskin,negro fuerte y bronco como él
2504,Måneskin,se murió mi amigo bronco
2505,Måneskin,se fue a ver que hay más allá
2506,Måneskin,siempre fue el caballo más atrevido
2507,Måneskin,bronco a más 
2508,Måneskin,se rompieron sus tobillos
2509,Måneskin,yo lo tuve que acabar
2510,Måneskin,mientras le decía despacito
2511,Måneskin,nos vamos a encontrar
2512,Måneskin,pa' volver a hacer camino
2513,Måneskin,pa' correr hasta volar
2514,Måneskin,se me fue mi amigo a hacerme un sitio 
2515,Måneskin,en el más allá
2516,Måneskin,se fue
2517,Måneskin,caballo loco que jamás dio un paso al tren 
2518,Måneskin,(dio un paso al tren)
2519,Måneskin,pero tenía que perder alguna vez
2520,Måneskin,tuvo patas de oro y de papel
2521,Måneskin,se fue 
2522,Måneskin,"el más amigo, el más broncudo ya se fue"
2523,Måneskin,(ya se fue)
2524,Måneskin,pero renace en un potrillo que se ve
2525,Måneskin,negro fuerte y bronco como él
2526,Måneskin,negro fuerte y bronco como él
2527,Måneskin,[intro]
2528,Måneskin,now look what you made me do 
2529,Måneskin,you got me writing songs and shit. 
2530,Måneskin,you got me fucked up. 
2531,Måneskin,you dumb ass little bitch. 
2532,Måneskin,you dumb ass stupid ass little biiiiiitch. 
2533,Måneskin,(into the windows of her soul). 
2534,Måneskin,(dragonballz asmr super saiyan)
2535,Måneskin,
2536,Måneskin,[verse 1]
2537,Måneskin,tell me lies in disguise—
2538,Måneskin,what’d you do to me? 
2539,Måneskin,"that in your mind, "
2540,Måneskin,through your eyes—
2541,Måneskin,baby you can’t see?
2542,Måneskin,
2543,Måneskin,"don’t avert your gaze into the truth. we know our love is like a river, "
2544,Måneskin,why disrupt the flow? 
2545,Måneskin,
2546,Måneskin,"yeah, this could be wrong "
2547,Måneskin,but let us make a fight. 
2548,Måneskin,‘cause when i feel this strong 
2549,Måneskin,i want to make it right. 
2550,Måneskin,
2551,Måneskin,[hook]
2552,Måneskin,how do you feel? 
2553,Måneskin,stop holding back. no used to conceal we’re on the right “track”. 
2554,Måneskin,
2555,Måneskin,stop holding back. 
2556,Måneskin,we’re on the right track. 
2557,Måneskin,stop holding back. 
2558,Måneskin,we’re on the right track. 
2559,Måneskin,
2560,Måneskin,[verse 2]
2561,Måneskin,you’ve got so much hurt on your mind. 
2562,Måneskin,"and frankly, it’s made you blind. "
2563,Måneskin,"delusion, diffusion, confusion—"
2564,Måneskin,i agree. 
2565,Måneskin,"in fusion, our fusion, conclusion: "
2566,Måneskin,could this be?
2567,Måneskin,
2568,Måneskin,how could this be wrong?
2569,Måneskin,could this be taking flight?
2570,Måneskin,could this be something strong?
2571,Måneskin,could this be something right? 
2572,Måneskin,
2573,Måneskin,how do you feel?
2574,Måneskin,stop holding back. 
2575,Måneskin,"no use to conceal,"
2576,Måneskin,we’re on the right track. (x2)
2577,Måneskin,
2578,Måneskin,[breakdown]
2579,Måneskin,right. right track. right right track. 
2580,Måneskin,right track—right right track. 
2581,Måneskin,—track track right track. 
2582,Måneskin,rightra—right right 
2583,Måneskin,right. right tracktrack. 
2584,Måneskin,right track ruhruh track. trtrtrtr 
2585,Måneskin,we’re on the right track. 
2586,Måneskin,riritratra riritra
